,Contact type,User_ID,Access_Date,Device
1197,Staff,VB3CT47        ,1/24/2020,Mac
1198,Staff,VB3CT47        ,1/24/2020,Mac
1199,Staff,VB3CT47        ,1/24/2020,Mac
1200,Staff,VB3CT47        ,1/24/2020,Mac
1201,Staff,VB3CT47        ,1/24/2020,Mac
1621,Staff,VB3CT538       ,1/24/2020,Mac
3592,Staff,VB1CT121       ,1/24/2020,Mac
606,Staff,VB3CT126       ,1/24/2020,Unknown
2134,Staff,VB3CT83        ,1/24/2020,Unknown
2708,Staff,VB1CT161       ,1/24/2020,Unknown
2675,Staff,VB1CT166       ,1/24/2020,PC
2805,Staff,VB1CT155       ,1/24/2020,PC
3215,Staff,VB1CT118       ,1/24/2020,PC
3313,Staff,VB1CT168       ,1/24/2020,PC
3389,Staff,VB1CT164       ,1/24/2020,PC
1875,Staff,VB3CT59        ,1/27/2020,Mac
764,Staff,VB1CT66        ,1/27/2020,Mac
765,Staff,VB1CT66        ,1/27/2020,Mac
2312,Staff,VB1CT58        ,1/27/2020,Mac
893,Staff,VB3CT536       ,1/27/2020,Mac
2133,Staff,VB3CT83        ,1/27/2020,Mac
604,Staff,VB3CT126       ,1/27/2020,Mac
605,Staff,VB3CT126       ,1/27/2020,Mac
2264,Staff,VB3CT533       ,1/27/2020,Mac
3008,Staff,VB1CT160       ,1/27/2020,Mac
2233,Staff,VB1CT77        ,1/27/2020,Mac
3442,Staff,VB1CT117       ,1/27/2020,Mac
3372,Staff,VB1CT170       ,1/27/2020,Mac
314,Staff,VB3CT546       ,1/27/2020,Mac
1194,Staff,VB3CT47        ,1/27/2020,Mac
1620,Staff,VB3CT538       ,1/27/2020,Mac
1873,Staff,VB3CT59        ,1/27/2020,Unknown
1874,Staff,VB3CT59        ,1/27/2020,Unknown
3246,Staff,VB1CT169       ,1/27/2020,PC
3388,Staff,VB1CT164       ,1/27/2020,PC
1869,Staff,VB3CT59        ,1/28/2020,Mac
1872,Staff,VB3CT59        ,1/28/2020,Mac
3268,Staff,VB1CT171       ,1/28/2020,Mac
3231,Staff,VB1CT172       ,1/28/2020,Mac
2132,Staff,VB3CT83        ,1/28/2020,Mac
1191,Staff,VB3CT47        ,1/28/2020,Mac
3007,Staff,VB1CT160       ,1/28/2020,Mac
313,Staff,VB3CT546       ,1/28/2020,Mac
1193,Staff,VB3CT47        ,1/28/2020,Mac
1619,Staff,VB3CT538       ,1/28/2020,Mac
3591,Staff,VB1CT121       ,1/28/2020,Mac
1190,Staff,VB3CT47        ,1/28/2020,Unknown
1192,Staff,VB3CT47        ,1/28/2020,Unknown
1870,Staff,VB3CT59        ,1/28/2020,Unknown
1871,Staff,VB3CT59        ,1/28/2020,Unknown
3198,Staff,VB1CT111       ,1/28/2020,PC
3386,Staff,VB1CT164       ,1/28/2020,PC
3387,Staff,VB1CT164       ,1/28/2020,PC
2782,Staff,VB1CT173       ,1/28/2020,PC
3312,Staff,VB1CT168       ,1/28/2020,PC
2781,Staff,VB1CT173       ,1/28/2020,PC
1863,Staff,VB3CT59        ,1/29/2020,Mac
1867,Staff,VB3CT59        ,1/29/2020,Mac
1868,Staff,VB3CT59        ,1/29/2020,Mac
3230,Staff,VB1CT172       ,1/29/2020,Mac
2129,Staff,VB3CT83        ,1/29/2020,Mac
2131,Staff,VB3CT83        ,1/29/2020,Mac
1185,Staff,VB3CT47        ,1/29/2020,Mac
1188,Staff,VB3CT47        ,1/29/2020,Mac
603,Staff,VB3CT126       ,1/29/2020,Mac
2827,Staff,VB1CT115       ,1/29/2020,Mac
3006,Staff,VB1CT160       ,1/29/2020,Mac
3501,Staff,VB3CT388       ,1/29/2020,Mac
1189,Staff,VB3CT47        ,1/29/2020,Mac
3590,Staff,VB1CT121       ,1/29/2020,Mac
601,Staff,VB3CT126       ,1/29/2020,Unknown
602,Staff,VB3CT126       ,1/29/2020,Unknown
1183,Staff,VB3CT47        ,1/29/2020,Unknown
1184,Staff,VB3CT47        ,1/29/2020,Unknown
1186,Staff,VB3CT47        ,1/29/2020,Unknown
1187,Staff,VB3CT47        ,1/29/2020,Unknown
1862,Staff,VB3CT59        ,1/29/2020,Unknown
1864,Staff,VB3CT59        ,1/29/2020,Unknown
1865,Staff,VB3CT59        ,1/29/2020,Unknown
1866,Staff,VB3CT59        ,1/29/2020,Unknown
2128,Staff,VB3CT83        ,1/29/2020,Unknown
2130,Staff,VB3CT83        ,1/29/2020,Unknown
3245,Staff,VB1CT169       ,1/29/2020,PC
2780,Staff,VB1CT173       ,1/29/2020,PC
722,Staff,VB1CT61        ,1/29/2020,PC
723,Staff,VB1CT61        ,1/29/2020,PC
1858,Staff,VB3CT59        ,1/30/2020,Mac
1861,Staff,VB3CT59        ,1/30/2020,Mac
3229,Staff,VB1CT172       ,1/30/2020,Mac
2127,Staff,VB3CT83        ,1/30/2020,Mac
1181,Staff,VB3CT47        ,1/30/2020,Mac
599,Staff,VB3CT126       ,1/30/2020,Mac
600,Staff,VB3CT126       ,1/30/2020,Mac
3004,Staff,VB1CT160       ,1/30/2020,Mac
3005,Staff,VB1CT160       ,1/30/2020,Mac
3500,Staff,VB3CT388       ,1/30/2020,Mac
1179,Staff,VB3CT47        ,1/30/2020,Mac
2205,Staff,VB1CT122       ,1/30/2020,Mac
3589,Staff,VB1CT121       ,1/30/2020,Mac
597,Staff,VB3CT126       ,1/30/2020,Unknown
598,Staff,VB3CT126       ,1/30/2020,Unknown
1180,Staff,VB3CT47        ,1/30/2020,Unknown
1182,Staff,VB3CT47        ,1/30/2020,Unknown
1857,Staff,VB3CT59        ,1/30/2020,Unknown
1859,Staff,VB3CT59        ,1/30/2020,Unknown
1860,Staff,VB3CT59        ,1/30/2020,Unknown
3722,Staff,VB1CT163       ,1/30/2020,PC
3414,Staff,VB1CT175       ,1/30/2020,PC
721,Staff,VB1CT61        ,1/30/2020,PC
1855,Staff,VB3CT59        ,1/31/2020,Mac
1856,Staff,VB3CT59        ,1/31/2020,Mac
3175,Staff,VB1CT129       ,1/31/2020,Mac
1651,Staff,VB1CT68        ,1/31/2020,Mac
2707,Staff,VB1CT161       ,1/31/2020,Mac
1173,Staff,VB3CT47        ,1/31/2020,Mac
1175,Staff,VB3CT47        ,1/31/2020,Mac
1177,Staff,VB3CT47        ,1/31/2020,Mac
594,Staff,VB3CT126       ,1/31/2020,Mac
596,Staff,VB3CT126       ,1/31/2020,Mac
2280,Staff,VB3CT533       ,1/31/2020,Mac
3003,Staff,VB1CT160       ,1/31/2020,Mac
3499,Staff,VB3CT388       ,1/31/2020,Mac
2232,Staff,VB1CT77        ,1/31/2020,Mac
2462,Staff,VB3CT537       ,1/31/2020,Mac
2463,Staff,VB3CT537       ,1/31/2020,Mac
3524,Staff,VB1CT156       ,1/31/2020,Mac
1178,Staff,VB3CT47        ,1/31/2020,Mac
1618,Staff,VB3CT538       ,1/31/2020,Mac
2203,Staff,VB1CT122       ,1/31/2020,Mac
2204,Staff,VB1CT122       ,1/31/2020,Mac
3018,Staff,VB1CT158       ,1/31/2020,Mac
3587,Staff,VB1CT121       ,1/31/2020,Mac
3588,Staff,VB1CT121       ,1/31/2020,Mac
593,Staff,VB3CT126       ,1/31/2020,Unknown
595,Staff,VB3CT126       ,1/31/2020,Unknown
1172,Staff,VB3CT47        ,1/31/2020,Unknown
1174,Staff,VB3CT47        ,1/31/2020,Unknown
1176,Staff,VB3CT47        ,1/31/2020,Unknown
720,Staff,VB1CT61        ,1/31/2020,PC
1171,Staff,VB3CT47        ,2/3/2020,Mac
2643,Staff,VB1CT178       ,2/3/2020,Mac
592,Staff,VB3CT126       ,2/3/2020,Mac
3001,Staff,VB1CT160       ,2/3/2020,Mac
3002,Staff,VB1CT160       ,2/3/2020,Mac
2230,Staff,VB1CT77        ,2/3/2020,Mac
2231,Staff,VB1CT77        ,2/3/2020,Mac
1168,Staff,VB3CT47        ,2/3/2020,Mac
1169,Staff,VB3CT47        ,2/3/2020,Mac
1170,Staff,VB3CT47        ,2/3/2020,Mac
1617,Staff,VB3CT538       ,2/3/2020,Mac
2202,Staff,VB1CT122       ,2/3/2020,Mac
786,Staff,VB1CT88        ,2/3/2020,Unknown
3124,Staff,VB1CT179       ,2/3/2020,PC
3125,Staff,VB1CT179       ,2/3/2020,PC
3478,Staff,VB1CT177       ,2/3/2020,PC
787,Staff,VB1CT88        ,2/3/2020,PC
1853,Staff,VB3CT59        ,2/4/2020,Mac
1854,Staff,VB3CT59        ,2/4/2020,Mac
2846,Staff,VB1CT107       ,2/4/2020,Mac
2122,Staff,VB3CT83        ,2/4/2020,Mac
2126,Staff,VB3CT83        ,2/4/2020,Mac
1166,Staff,VB3CT47        ,2/4/2020,Mac
3400,Staff,VB1CT180       ,2/4/2020,Mac
591,Staff,VB3CT126       ,2/4/2020,Mac
2262,Staff,VB3CT533       ,2/4/2020,Mac
2263,Staff,VB3CT533       ,2/4/2020,Mac
2826,Staff,VB1CT115       ,2/4/2020,Mac
3000,Staff,VB1CT160       ,2/4/2020,Mac
3441,Staff,VB1CT117       ,2/4/2020,Mac
1165,Staff,VB3CT47        ,2/4/2020,Mac
1167,Staff,VB3CT47        ,2/4/2020,Mac
2201,Staff,VB1CT122       ,2/4/2020,Mac
2573,Staff,VB3CT549       ,2/4/2020,Mac
2667,Staff,VB1CT153       ,2/4/2020,Mac
3058,Staff,VB1CT149       ,2/4/2020,Mac
311,Staff,VB3CT546       ,2/4/2020,Mac
312,Staff,VB3CT546       ,2/4/2020,Mac
1616,Staff,VB3CT538       ,2/4/2020,Mac
2121,Staff,VB3CT83        ,2/4/2020,Unknown
2123,Staff,VB3CT83        ,2/4/2020,Unknown
2124,Staff,VB3CT83        ,2/4/2020,Unknown
2125,Staff,VB3CT83        ,2/4/2020,Unknown
2200,Staff,VB1CT122       ,2/4/2020,Unknown
2729,Staff,VB1CT181       ,2/4/2020,PC
3725,Staff,VB1CT182       ,2/4/2020,PC
785,Staff,VB1CT88        ,2/4/2020,PC
1851,Staff,VB3CT59        ,2/5/2020,Mac
1852,Staff,VB3CT59        ,2/5/2020,Mac
3267,Staff,VB1CT171       ,2/5/2020,Mac
2706,Staff,VB1CT161       ,2/5/2020,Mac
892,Staff,VB3CT536       ,2/5/2020,Mac
2120,Staff,VB3CT83        ,2/5/2020,Mac
589,Staff,VB3CT126       ,2/5/2020,Mac
590,Staff,VB3CT126       ,2/5/2020,Mac
2999,Staff,VB1CT160       ,2/5/2020,Mac
3440,Staff,VB1CT117       ,2/5/2020,Mac
1164,Staff,VB3CT47        ,2/5/2020,Mac
3586,Staff,VB1CT121       ,2/5/2020,Mac
309,Staff,VB3CT546       ,2/5/2020,Mac
310,Staff,VB3CT546       ,2/5/2020,Mac
1615,Staff,VB3CT538       ,2/5/2020,Mac
588,Staff,VB3CT126       ,2/5/2020,Unknown
1850,Staff,VB3CT59        ,2/5/2020,Unknown
2804,Staff,VB1CT190       ,2/5/2020,PC
3385,Staff,VB1CT164       ,2/5/2020,PC
3721,Staff,VB1CT163       ,2/5/2020,PC
1848,Staff,VB3CT59        ,2/6/2020,Mac
1849,Staff,VB3CT59        ,2/6/2020,Mac
2440,Staff,VB1CT70        ,2/6/2020,Mac
2704,Staff,VB1CT165       ,2/6/2020,Mac
3585,Staff,VB1CT121       ,2/6/2020,Mac
2119,Staff,VB3CT83        ,2/6/2020,Mac
587,Staff,VB3CT126       ,2/6/2020,Mac
809,Staff,VB3CT547       ,2/6/2020,Mac
2825,Staff,VB1CT115       ,2/6/2020,Mac
2998,Staff,VB1CT160       ,2/6/2020,Mac
2229,Staff,VB1CT77        ,2/6/2020,Mac
2461,Staff,VB3CT537       ,2/6/2020,Mac
1160,Staff,VB3CT47        ,2/6/2020,Mac
1161,Staff,VB3CT47        ,2/6/2020,Mac
1162,Staff,VB3CT47        ,2/6/2020,Mac
1163,Staff,VB3CT47        ,2/6/2020,Mac
3581,Staff,VB1CT121       ,2/6/2020,Mac
3582,Staff,VB1CT121       ,2/6/2020,Mac
3583,Staff,VB1CT121       ,2/6/2020,Mac
3584,Staff,VB1CT121       ,2/6/2020,Mac
308,Staff,VB3CT546       ,2/6/2020,Mac
1613,Staff,VB3CT538       ,2/6/2020,Mac
1614,Staff,VB3CT538       ,2/6/2020,Mac
2666,Staff,VB1CT153       ,2/6/2020,Mac
586,Staff,VB3CT126       ,2/6/2020,Unknown
1159,Staff,VB3CT47        ,2/6/2020,Unknown
3311,Staff,VB1CT168       ,2/6/2020,PC
3396,Staff,VB1CT192       ,2/6/2020,PC
784,Staff,VB1CT88        ,2/6/2020,PC
1844,Staff,VB3CT59        ,2/7/2020,Mac
1847,Staff,VB3CT59        ,2/7/2020,Mac
3266,Staff,VB1CT171       ,2/7/2020,Mac
3228,Staff,VB1CT172       ,2/7/2020,Mac
2118,Staff,VB3CT83        ,2/7/2020,Mac
1157,Staff,VB3CT47        ,2/7/2020,Mac
2396,Staff,VB3CT116       ,2/7/2020,Mac
585,Staff,VB3CT126       ,2/7/2020,Mac
2261,Staff,VB3CT533       ,2/7/2020,Mac
2997,Staff,VB1CT160       ,2/7/2020,Mac
2996,Staff,VB1CT160       ,2/7/2020,Mac
2722,Staff,VB3CT371       ,2/7/2020,Mac
1158,Staff,VB3CT47        ,2/7/2020,Mac
3579,Staff,VB1CT121       ,2/7/2020,Mac
3580,Staff,VB1CT121       ,2/7/2020,Mac
306,Staff,VB3CT546       ,2/7/2020,Mac
307,Staff,VB3CT546       ,2/7/2020,Mac
2665,Staff,VB1CT153       ,2/7/2020,Mac
1612,Staff,VB3CT538       ,2/7/2020,Mac
3371,Staff,VB1CT170       ,2/7/2020,Mac
1156,Staff,VB3CT47        ,2/7/2020,Unknown
1842,Staff,VB3CT59        ,2/7/2020,Unknown
1843,Staff,VB3CT59        ,2/7/2020,Unknown
1845,Staff,VB3CT59        ,2/7/2020,Unknown
1846,Staff,VB3CT59        ,2/7/2020,Unknown
3214,Staff,VB1CT118       ,2/7/2020,PC
782,Staff,VB1CT88        ,2/7/2020,PC
783,Staff,VB1CT88        ,2/7/2020,PC
2673,Staff,VB1CT194       ,2/9/2020,PC
1840,Staff,VB3CT59        ,2/10/2020,Mac
1841,Staff,VB3CT59        ,2/10/2020,Mac
763,Staff,VB1CT66        ,2/10/2020,Mac
3577,Staff,VB1CT121       ,2/10/2020,Mac
2117,Staff,VB3CT83        ,2/10/2020,Mac
1153,Staff,VB3CT47        ,2/10/2020,Mac
2364,Staff,VB1CT143       ,2/10/2020,Mac
584,Staff,VB3CT126       ,2/10/2020,Mac
2995,Staff,VB1CT160       ,2/10/2020,Mac
2228,Staff,VB1CT77        ,2/10/2020,Mac
2199,Staff,VB1CT122       ,2/10/2020,Mac
1149,Staff,VB3CT47        ,2/10/2020,Mac
1151,Staff,VB3CT47        ,2/10/2020,Mac
3578,Staff,VB1CT121       ,2/10/2020,Mac
2664,Staff,VB1CT153       ,2/10/2020,Mac
1150,Staff,VB3CT47        ,2/10/2020,Unknown
1152,Staff,VB3CT47        ,2/10/2020,Unknown
1154,Staff,VB3CT47        ,2/10/2020,Unknown
1155,Staff,VB3CT47        ,2/10/2020,Unknown
1839,Staff,VB3CT59        ,2/10/2020,Unknown
3720,Staff,VB1CT163       ,2/10/2020,PC
718,Staff,VB1CT61        ,2/10/2020,PC
719,Staff,VB1CT61        ,2/10/2020,PC
3474,Staff,VB1CT195       ,2/10/2020,PC
3475,Staff,VB1CT195       ,2/10/2020,PC
3476,Staff,VB1CT195       ,2/10/2020,PC
1834,Staff,VB3CT59        ,2/11/2020,Mac
1835,Staff,VB3CT59        ,2/11/2020,Mac
1836,Staff,VB3CT59        ,2/11/2020,Mac
1838,Staff,VB3CT59        ,2/11/2020,Mac
762,Staff,VB1CT66        ,2/11/2020,Mac
891,Staff,VB3CT536       ,2/11/2020,Mac
1137,Staff,VB3CT47        ,2/11/2020,Mac
2395,Staff,VB3CT116       ,2/11/2020,Mac
2363,Staff,VB1CT143       ,2/11/2020,Mac
582,Staff,VB3CT126       ,2/11/2020,Mac
583,Staff,VB3CT126       ,2/11/2020,Mac
2824,Staff,VB1CT115       ,2/11/2020,Mac
2994,Staff,VB1CT160       ,2/11/2020,Mac
2227,Staff,VB1CT77        ,2/11/2020,Mac
2198,Staff,VB1CT122       ,2/11/2020,Mac
1129,Staff,VB3CT47        ,2/11/2020,Mac
1130,Staff,VB3CT47        ,2/11/2020,Mac
1131,Staff,VB3CT47        ,2/11/2020,Mac
1132,Staff,VB3CT47        ,2/11/2020,Mac
1133,Staff,VB3CT47        ,2/11/2020,Mac
1138,Staff,VB3CT47        ,2/11/2020,Mac
1139,Staff,VB3CT47        ,2/11/2020,Mac
1140,Staff,VB3CT47        ,2/11/2020,Mac
1141,Staff,VB3CT47        ,2/11/2020,Mac
1142,Staff,VB3CT47        ,2/11/2020,Mac
1143,Staff,VB3CT47        ,2/11/2020,Mac
1144,Staff,VB3CT47        ,2/11/2020,Mac
1145,Staff,VB3CT47        ,2/11/2020,Mac
1146,Staff,VB3CT47        ,2/11/2020,Mac
1147,Staff,VB3CT47        ,2/11/2020,Mac
1148,Staff,VB3CT47        ,2/11/2020,Mac
3575,Staff,VB1CT121       ,2/11/2020,Mac
3576,Staff,VB1CT121       ,2/11/2020,Mac
305,Staff,VB3CT546       ,2/11/2020,Mac
581,Staff,VB3CT126       ,2/11/2020,Unknown
1134,Staff,VB3CT47        ,2/11/2020,Unknown
1135,Staff,VB3CT47        ,2/11/2020,Unknown
1136,Staff,VB3CT47        ,2/11/2020,Unknown
1837,Staff,VB3CT59        ,2/11/2020,Unknown
715,Staff,VB1CT61        ,2/11/2020,PC
716,Staff,VB1CT61        ,2/11/2020,PC
717,Staff,VB1CT61        ,2/11/2020,PC
3470,Staff,VB1CT195       ,2/11/2020,PC
3471,Staff,VB1CT195       ,2/11/2020,PC
3472,Staff,VB1CT195       ,2/11/2020,PC
3473,Staff,VB1CT195       ,2/11/2020,PC
1832,Staff,VB3CT59        ,2/12/2020,Mac
1833,Staff,VB3CT59        ,2/12/2020,Mac
3044,Staff,VB1CT206       ,2/12/2020,Mac
3045,Staff,VB1CT206       ,2/12/2020,Mac
3066,Staff,VB1CT202       ,2/12/2020,Mac
3067,Staff,VB1CT202       ,2/12/2020,Mac
2112,Staff,VB3CT83        ,2/12/2020,Mac
2114,Staff,VB3CT83        ,2/12/2020,Mac
2116,Staff,VB3CT83        ,2/12/2020,Mac
1123,Staff,VB3CT47        ,2/12/2020,Mac
1128,Staff,VB3CT47        ,2/12/2020,Mac
2362,Staff,VB1CT143       ,2/12/2020,Mac
580,Staff,VB3CT126       ,2/12/2020,Mac
2803,Staff,VB1CT204       ,2/12/2020,Mac
2823,Staff,VB1CT115       ,2/12/2020,Mac
3115,Staff,VB1CT101       ,2/12/2020,Mac
3116,Staff,VB1CT101       ,2/12/2020,Mac
2993,Staff,VB1CT160       ,2/12/2020,Mac
3498,Staff,VB3CT388       ,2/12/2020,Mac
3365,Staff,VB1CT208       ,2/12/2020,Mac
2731,Staff,VB1CT203       ,2/12/2020,Mac
1124,Staff,VB3CT47        ,2/12/2020,Mac
3573,Staff,VB1CT121       ,2/12/2020,Mac
3574,Staff,VB1CT121       ,2/12/2020,Mac
304,Staff,VB3CT546       ,2/12/2020,Mac
2663,Staff,VB1CT153       ,2/12/2020,Mac
3017,Staff,VB1CT158       ,2/12/2020,Mac
1122,Staff,VB3CT47        ,2/12/2020,Unknown
1125,Staff,VB3CT47        ,2/12/2020,Unknown
1126,Staff,VB3CT47        ,2/12/2020,Unknown
1127,Staff,VB3CT47        ,2/12/2020,Unknown
1831,Staff,VB3CT59        ,2/12/2020,Unknown
2113,Staff,VB3CT83        ,2/12/2020,Unknown
2115,Staff,VB3CT83        ,2/12/2020,Unknown
3310,Staff,VB1CT168       ,2/12/2020,PC
3384,Staff,VB1CT164       ,2/12/2020,PC
3719,Staff,VB1CT163       ,2/12/2020,PC
2816,Staff,VB1CT124       ,2/12/2020,PC
3132,Staff,VB1CT209       ,2/12/2020,PC
3213,Staff,VB1CT118       ,2/12/2020,PC
714,Staff,VB1CT61        ,2/12/2020,PC
3430,Staff,VB1CT205       ,2/12/2020,PC
3431,Staff,VB1CT205       ,2/12/2020,PC
3479,Staff,VB1CT207       ,2/12/2020,PC
3468,Staff,VB1CT195       ,2/12/2020,PC
3469,Staff,VB1CT195       ,2/12/2020,PC
1568,Staff,VB3CT548       ,2/13/2020,Mac
1829,Staff,VB3CT59        ,2/13/2020,Mac
1830,Staff,VB3CT59        ,2/13/2020,Mac
2110,Staff,VB3CT83        ,2/13/2020,Mac
2111,Staff,VB3CT83        ,2/13/2020,Mac
1113,Staff,VB3CT47        ,2/13/2020,Mac
1118,Staff,VB3CT47        ,2/13/2020,Mac
2394,Staff,VB3CT116       ,2/13/2020,Mac
2361,Staff,VB1CT143       ,2/13/2020,Mac
578,Staff,VB3CT126       ,2/13/2020,Mac
579,Staff,VB3CT126       ,2/13/2020,Mac
2802,Staff,VB1CT204       ,2/13/2020,Mac
2992,Staff,VB1CT160       ,2/13/2020,Mac
2991,Staff,VB1CT160       ,2/13/2020,Mac
1119,Staff,VB3CT47        ,2/13/2020,Mac
1120,Staff,VB3CT47        ,2/13/2020,Mac
1121,Staff,VB3CT47        ,2/13/2020,Mac
3572,Staff,VB1CT121       ,2/13/2020,Mac
303,Staff,VB3CT546       ,2/13/2020,Mac
3370,Staff,VB1CT170       ,2/13/2020,Mac
1111,Staff,VB3CT47        ,2/13/2020,Unknown
1112,Staff,VB3CT47        ,2/13/2020,Unknown
1114,Staff,VB3CT47        ,2/13/2020,Unknown
1115,Staff,VB3CT47        ,2/13/2020,Unknown
1116,Staff,VB3CT47        ,2/13/2020,Unknown
1117,Staff,VB3CT47        ,2/13/2020,Unknown
3709,Staff,VB1CT212       ,2/13/2020,PC
3211,Staff,VB1CT118       ,2/13/2020,PC
3212,Staff,VB1CT118       ,2/13/2020,PC
3236,Staff,VB1CT211       ,2/13/2020,PC
713,Staff,VB1CT61        ,2/13/2020,PC
3467,Staff,VB1CT195       ,2/13/2020,PC
1828,Staff,VB3CT59        ,2/14/2020,Mac
3043,Staff,VB1CT206       ,2/14/2020,Mac
2360,Staff,VB1CT143       ,2/14/2020,Mac
2801,Staff,VB1CT204       ,2/14/2020,Mac
2822,Staff,VB1CT115       ,2/14/2020,Mac
2989,Staff,VB1CT160       ,2/14/2020,Mac
2990,Staff,VB1CT160       ,2/14/2020,Mac
2637,Staff,VB1CT86        ,2/14/2020,Mac
3130,Staff,VB1CT214       ,2/14/2020,Mac
1108,Staff,VB3CT47        ,2/14/2020,Mac
1109,Staff,VB3CT47        ,2/14/2020,Mac
1110,Staff,VB3CT47        ,2/14/2020,Mac
3571,Staff,VB1CT121       ,2/14/2020,Mac
302,Staff,VB3CT546       ,2/14/2020,Mac
2868,Staff,VB1CT217       ,2/14/2020,PC
2674,Staff,VB1CT213       ,2/14/2020,PC
3401,Staff,VB1CT215       ,2/14/2020,PC
3402,Staff,VB1CT215       ,2/14/2020,PC
2690,Staff,VB1CT216       ,2/14/2020,PC
2773,Staff,VB1CT128       ,2/14/2020,PC
3309,Staff,VB1CT168       ,2/14/2020,PC
712,Staff,VB1CT61        ,2/14/2020,PC
3057,Staff,VB1CT149       ,2/15/2020,Mac
1107,Staff,VB3CT47        ,2/15/2020,Mac
2771,Staff,VB1CT128       ,2/15/2020,PC
2772,Staff,VB1CT128       ,2/15/2020,PC
2777,Staff,VB1CT218       ,2/16/2020,iPhone
1826,Staff,VB3CT59        ,2/17/2020,Mac
1827,Staff,VB3CT59        ,2/17/2020,Mac
2988,Staff,VB1CT160       ,2/17/2020,Mac
2226,Staff,VB1CT77        ,2/17/2020,Mac
780,Staff,VB1CT88        ,2/17/2020,Unknown
781,Staff,VB1CT88        ,2/17/2020,PC
3466,Staff,VB1CT195       ,2/17/2020,PC
1825,Staff,VB3CT59        ,2/18/2020,Mac
2703,Staff,VB1CT165       ,2/18/2020,Mac
2108,Staff,VB3CT83        ,2/18/2020,Mac
2109,Staff,VB3CT83        ,2/18/2020,Mac
3423,Staff,VB1CT142       ,2/18/2020,Mac
2359,Staff,VB1CT143       ,2/18/2020,Mac
577,Staff,VB3CT126       ,2/18/2020,Mac
2987,Staff,VB1CT160       ,2/18/2020,Mac
1665,Staff,VB1CT62        ,2/18/2020,Mac
2636,Staff,VB1CT86        ,2/18/2020,Mac
3570,Staff,VB1CT121       ,2/18/2020,Mac
3016,Staff,VB1CT158       ,2/18/2020,Mac
1611,Staff,VB3CT538       ,2/18/2020,Mac
777,Staff,VB1CT88        ,2/18/2020,Unknown
778,Staff,VB1CT88        ,2/18/2020,Unknown
2814,Staff,VB1CT219       ,2/18/2020,PC
3395,Staff,VB1CT222       ,2/18/2020,PC
2758,Staff,VB1CT220       ,2/18/2020,PC
3434,Staff,VB1CT221       ,2/18/2020,PC
711,Staff,VB1CT61        ,2/18/2020,PC
779,Staff,VB1CT88        ,2/18/2020,PC
3227,Staff,VB1CT172       ,2/19/2020,Mac
1105,Staff,VB3CT47        ,2/19/2020,Mac
576,Staff,VB3CT126       ,2/19/2020,Mac
2985,Staff,VB1CT160       ,2/19/2020,Mac
2986,Staff,VB1CT160       ,2/19/2020,Mac
3497,Staff,VB3CT388       ,2/19/2020,Mac
2225,Staff,VB1CT77        ,2/19/2020,Mac
1106,Staff,VB3CT47        ,2/19/2020,Mac
1102,Staff,VB3CT47        ,2/19/2020,Unknown
1103,Staff,VB3CT47        ,2/19/2020,Unknown
1104,Staff,VB3CT47        ,2/19/2020,Unknown
3038,Staff,VB1CT223       ,2/19/2020,PC
3708,Staff,VB1CT212       ,2/19/2020,PC
3209,Staff,VB1CT118       ,2/19/2020,PC
3210,Staff,VB1CT118       ,2/19/2020,PC
1822,Staff,VB3CT59        ,2/20/2020,Mac
1824,Staff,VB3CT59        ,2/20/2020,Mac
3265,Staff,VB1CT171       ,2/20/2020,Mac
1078,Staff,VB3CT47        ,2/20/2020,Mac
1082,Staff,VB3CT47        ,2/20/2020,Mac
1100,Staff,VB3CT47        ,2/20/2020,Mac
1101,Staff,VB3CT47        ,2/20/2020,Mac
2357,Staff,VB1CT143       ,2/20/2020,Mac
2358,Staff,VB1CT143       ,2/20/2020,Mac
2107,Staff,VB3CT83        ,2/20/2020,Mac
2260,Staff,VB3CT533       ,2/20/2020,Mac
2984,Staff,VB1CT160       ,2/20/2020,Mac
1083,Staff,VB3CT47        ,2/20/2020,Mac
1084,Staff,VB3CT47        ,2/20/2020,Mac
1085,Staff,VB3CT47        ,2/20/2020,Mac
1086,Staff,VB3CT47        ,2/20/2020,Mac
1087,Staff,VB3CT47        ,2/20/2020,Mac
1088,Staff,VB3CT47        ,2/20/2020,Mac
1089,Staff,VB3CT47        ,2/20/2020,Mac
1092,Staff,VB3CT47        ,2/20/2020,Mac
1093,Staff,VB3CT47        ,2/20/2020,Mac
1094,Staff,VB3CT47        ,2/20/2020,Mac
1095,Staff,VB3CT47        ,2/20/2020,Mac
1096,Staff,VB3CT47        ,2/20/2020,Mac
1097,Staff,VB3CT47        ,2/20/2020,Mac
1098,Staff,VB3CT47        ,2/20/2020,Mac
301,Staff,VB3CT546       ,2/20/2020,Mac
2662,Staff,VB1CT153       ,2/20/2020,Mac
3369,Staff,VB1CT170       ,2/20/2020,Mac
1610,Staff,VB3CT538       ,2/20/2020,Mac
1077,Staff,VB3CT47        ,2/20/2020,Unknown
1079,Staff,VB3CT47        ,2/20/2020,Unknown
1080,Staff,VB3CT47        ,2/20/2020,Unknown
1081,Staff,VB3CT47        ,2/20/2020,Unknown
1090,Staff,VB3CT47        ,2/20/2020,Unknown
1091,Staff,VB3CT47        ,2/20/2020,Unknown
