,Contact type,User_ID,Download_Date,Resolution,Asset_ID,Asset_Type,Asset_Legacy_ID,Asset_Create_Date,Usage_Description
18519,Staff,VB3CT83        ,5/29/2020,Original,VB13990,Image,20190418JH0033,11/4/2019,
18520,Staff,VB3CT83        ,5/29/2020,Original,VB13992,Image,20190418JH0002,11/4/2019,
18521,Staff,VB3CT83        ,5/29/2020,Original,VB13993,Image,20190418JH0041,11/4/2019,
18522,Staff,VB3CT83        ,5/29/2020,Original,VB13994,Image,20190418JH0059,11/4/2019,
18523,Staff,VB3CT83        ,5/29/2020,Original,VB13995,Image,20190418JH0018,11/4/2019,
18524,Staff,VB3CT83        ,5/29/2020,Original,VB13997,Image,20190418JH0060,11/4/2019,
18525,Staff,VB3CT83        ,5/29/2020,Original,VB13998,Image,20190418JH0045,11/4/2019,
18526,Staff,VB3CT83        ,5/29/2020,Original,VB13996,Image,20190418JH0153,11/4/2019,
18527,Staff,VB3CT83        ,5/29/2020,Original,VB13999,Image,20190418JH0061,11/4/2019,
18528,Staff,VB3CT83        ,5/29/2020,Original,VB14000,Image,20190418JH0089,11/4/2019,
18529,Staff,VB3CT83        ,5/29/2020,Original,VB14006,Image,20190418JH0085,11/4/2019,
18530,Staff,VB3CT83        ,5/29/2020,Original,VB14004,Image,20190418JH0088,11/4/2019,
18531,Staff,VB3CT83        ,5/29/2020,Original,VB14007,Image,20190418JH0109,11/4/2019,
18532,Staff,VB3CT83        ,5/29/2020,Original,VB14009,Image,20190418JH0084,11/4/2019,
18533,Staff,VB3CT83        ,5/29/2020,Original,VB14768,Image,20190205JH0156,11/4/2019,
18534,Staff,VB3CT83        ,5/29/2020,Original,VB14769,Image,20190205JH0154,11/4/2019,
18535,Staff,VB3CT83        ,5/29/2020,Original,VB14770,Image,20190205JH0157,11/4/2019,
18536,Staff,VB3CT83        ,5/29/2020,Original,VB14774,Image,20190205JH0166,11/4/2019,
18537,Staff,VB3CT83        ,5/29/2020,Original,VB14777,Image,20190205JH0151,11/4/2019,
18538,Staff,VB3CT83        ,5/29/2020,Original,VB14780,Image,20190205JH0150,11/4/2019,
18539,Staff,VB3CT83        ,5/29/2020,Original,VB14782,Image,20190205JH0036,11/4/2019,
18540,Staff,VB3CT83        ,5/29/2020,Original,VB14788,Image,20190205JH0152,11/4/2019,
18541,Staff,VB3CT83        ,5/29/2020,Original,VB14790,Image,20190205JH0038,11/4/2019,
18542,Staff,VB3CT83        ,5/29/2020,Original,VB14794,Image,20190205JH0037,11/4/2019,
18543,Staff,VB3CT83        ,5/29/2020,Original,VB14811,Image,20190205JH0123,11/4/2019,
18544,Staff,VB3CT83        ,5/29/2020,Original,VB14818,Image,20190205JH0124,11/4/2019,
18545,Staff,VB3CT83        ,5/29/2020,Original,VB14835,Image,20190205JH0115,11/4/2019,
18546,Staff,VB3CT83        ,5/29/2020,Original,VB14836,Image,20190205JH0117,11/4/2019,
18547,Staff,VB3CT83        ,5/29/2020,Original,VB14838,Image,20190205JH0121,11/4/2019,
18548,Staff,VB3CT83        ,5/29/2020,Original,VB14840,Image,20190205JH0172,11/4/2019,
18549,Staff,VB3CT83        ,5/29/2020,Original,VB14839,Image,20190205JH0116,11/4/2019,
18550,Staff,VB3CT83        ,5/29/2020,Original,VB14844,Image,20190205JH0113,11/4/2019,
18551,Staff,VB3CT83        ,5/29/2020,Original,VB14842,Image,20190205JH0171,11/4/2019,
18552,Staff,VB3CT83        ,5/29/2020,Original,VB14846,Image,20190205JH0114,11/4/2019,
18553,Staff,VB3CT83        ,5/29/2020,Original,VB14849,Image,20190205JH0122,11/4/2019,
18554,Staff,VB3CT83        ,5/29/2020,Original,VB14851,Image,20190205JH0170,11/4/2019,
18555,Staff,VB3CT83        ,5/29/2020,Original,VB14850,Image,20190205JH0175,11/4/2019,
18556,Staff,VB3CT83        ,5/29/2020,Original,VB14852,Image,20190205JH0169,11/4/2019,
18557,Staff,VB3CT83        ,5/29/2020,Original,VB14706,Image,20190205JH0077,11/4/2019,
18558,Staff,VB3CT83        ,5/29/2020,Original,VB14708,Image,20190205JH0071,11/4/2019,
18559,Staff,VB3CT83        ,5/29/2020,Original,VB14710,Image,20190205JH0144,11/4/2019,
18560,Staff,VB3CT83        ,5/29/2020,Original,VB14711,Image,20190205JH0065,11/4/2019,
18561,Staff,VB3CT83        ,5/29/2020,Original,VB14712,Image,20190205JH0046,11/4/2019,
18562,Staff,VB3CT83        ,5/29/2020,Original,VB14714,Image,20190205JH0099,11/4/2019,
18563,Staff,VB3CT83        ,5/29/2020,Original,VB14716,Image,20190205JH0146,11/4/2019,
18564,Staff,VB3CT83        ,5/29/2020,Original,VB14717,Image,20190205JH0082,11/4/2019,
18565,Staff,VB3CT83        ,5/29/2020,Original,VB14721,Image,20190205JH0135,11/4/2019,
18566,Staff,VB3CT83        ,5/29/2020,Original,VB14722,Image,20190205JH0096,11/4/2019,
18567,Staff,VB3CT83        ,5/29/2020,Original,VB14723,Image,20190205JH0094,11/4/2019,
18568,Staff,VB3CT83        ,5/29/2020,Original,VB14725,Image,20190205JH0147,11/4/2019,
18569,Staff,VB3CT83        ,5/29/2020,Original,VB14726,Image,20190205JH0097,11/4/2019,
18570,Staff,VB3CT83        ,5/29/2020,Original,VB14730,Image,20190205JH0134,11/4/2019,
18571,Staff,VB3CT83        ,5/29/2020,Original,VB14732,Image,20190205JH0140,11/4/2019,
18572,Staff,VB3CT83        ,5/29/2020,Original,VB14734,Image,20190205JH0132,11/4/2019,
18573,Staff,VB3CT83        ,5/29/2020,Original,VB14737,Image,20190205JH0009,11/4/2019,
18574,Staff,VB3CT83        ,5/29/2020,Original,VB14736,Image,20190205JH0133,11/4/2019,
18575,Staff,VB3CT83        ,5/29/2020,Original,VB14741,Image,20190205JH0148,11/4/2019,
18576,Staff,VB3CT83        ,5/29/2020,Original,VB14757,Image,20190205JH0162,11/4/2019,
18577,Staff,VB3CT83        ,5/29/2020,Original,VB14758,Image,20190205JH0163,11/4/2019,
18578,Staff,VB3CT83        ,5/29/2020,Original,VB14761,Image,20190205JH0153,11/4/2019,
18579,Staff,VB3CT83        ,5/29/2020,Original,VB14760,Image,20190205JH0167,11/4/2019,
18580,Staff,VB3CT83        ,5/29/2020,Original,VB14765,Image,20190205JH0165,11/4/2019,
18581,Staff,VB3CT83        ,5/29/2020,Original,VB14649,Image,20190205JH0020,11/4/2019,
18582,Staff,VB3CT83        ,5/29/2020,Original,VB14652,Image,20190205JH0056,11/4/2019,
18583,Staff,VB3CT83        ,5/29/2020,Original,VB14650,Image,20190205JH0019,11/4/2019,
18584,Staff,VB3CT83        ,5/29/2020,Original,VB14654,Image,20190205JH0057,11/4/2019,
18585,Staff,VB3CT83        ,5/29/2020,Original,VB14656,Image,20190205JH0068,11/4/2019,
18586,Staff,VB3CT83        ,5/29/2020,Original,VB14658,Image,20190205JH0081,11/4/2019,
18587,Staff,VB3CT83        ,5/29/2020,Original,VB14660,Image,20190205JH0055,11/4/2019,
18588,Staff,VB3CT83        ,5/29/2020,Original,VB14663,Image,20190205JH0050,11/4/2019,
18589,Staff,VB3CT83        ,5/29/2020,Original,VB14664,Image,20190205JH0042,11/4/2019,
18590,Staff,VB3CT83        ,5/29/2020,Original,VB14665,Image,20190205JH0043,11/4/2019,
18591,Staff,VB3CT83        ,5/29/2020,Original,VB14667,Image,20190205JH0052,11/4/2019,
18592,Staff,VB3CT83        ,5/29/2020,Original,VB14666,Image,20190205JH0064,11/4/2019,
18593,Staff,VB3CT83        ,5/29/2020,Original,VB14668,Image,20190205JH0044,11/4/2019,
18594,Staff,VB3CT83        ,5/29/2020,Original,VB14671,Image,20190205JH0080,11/4/2019,
18595,Staff,VB3CT83        ,5/29/2020,Original,VB14672,Image,20190205JH0078,11/4/2019,
18596,Staff,VB3CT83        ,5/29/2020,Original,VB14674,Image,20190205JH0102,11/4/2019,
18597,Staff,VB3CT83        ,5/29/2020,Original,VB14673,Image,20190205JH0029,11/4/2019,
18598,Staff,VB3CT83        ,5/29/2020,Original,VB14675,Image,20190205JH0137,11/4/2019,
18599,Staff,VB3CT83        ,5/29/2020,Original,VB14677,Image,20190205JH0035,11/4/2019,
18600,Staff,VB3CT83        ,5/29/2020,Original,VB14676,Image,20190205JH0128,11/4/2019,
18601,Staff,VB3CT83        ,5/29/2020,Original,VB14678,Image,20190205JH0063,11/4/2019,
18602,Staff,VB3CT83        ,5/29/2020,Original,VB14680,Image,20190205JH0034,11/4/2019,
18603,Staff,VB3CT83        ,5/29/2020,Original,VB14682,Image,20190205JH0048,11/4/2019,
18604,Staff,VB3CT83        ,5/29/2020,Original,VB14683,Image,20190205JH0032,11/4/2019,
18605,Staff,VB3CT83        ,5/29/2020,Original,VB14685,Image,20190205JH0047,11/4/2019,
18606,Staff,VB3CT83        ,5/29/2020,Original,VB14684,Image,20190205JH0101,11/4/2019,
18607,Staff,VB3CT83        ,5/29/2020,Original,VB14686,Image,20190205JH0067,11/4/2019,
18608,Staff,VB3CT83        ,5/29/2020,Original,VB14688,Image,20190205JH0049,11/4/2019,
18609,Staff,VB3CT83        ,5/29/2020,Original,VB14687,Image,20190205JH0051,11/4/2019,
18610,Staff,VB3CT83        ,5/29/2020,Original,VB14691,Image,20190205JH0066,11/4/2019,
18611,Staff,VB3CT83        ,5/29/2020,Original,VB14693,Image,20190205JH0030,11/4/2019,
18612,Staff,VB3CT83        ,5/29/2020,Original,VB14694,Image,20190205JH0141,11/4/2019,
18613,Staff,VB3CT83        ,5/29/2020,Original,VB14695,Image,20190205JH0098,11/4/2019,
18614,Staff,VB3CT83        ,5/29/2020,Original,VB14696,Image,20190205JH0076,11/4/2019,
18615,Staff,VB3CT83        ,5/29/2020,Original,VB14698,Image,20190205JH0069,11/4/2019,
18616,Staff,VB3CT83        ,5/29/2020,Original,VB14700,Image,20190205JH0028,11/4/2019,
18617,Staff,VB3CT83        ,5/29/2020,Original,VB14699,Image,20190205JH0031,11/4/2019,
18618,Staff,VB3CT83        ,5/29/2020,Original,VB14702,Image,20190205JH0027,11/4/2019,
18619,Staff,VB3CT83        ,5/29/2020,Original,VB14704,Image,20190205JH0045,11/4/2019,
18620,Staff,VB3CT83        ,5/29/2020,Original,VB14705,Image,20190205JH0072,11/4/2019,
18621,Staff,VB3CT83        ,5/29/2020,Original,VB14707,Image,20190205JH0145,11/4/2019,
18622,Staff,VB3CT83        ,5/29/2020,Original,VB14605,Image,20190205JH0004,11/4/2019,
18623,Staff,VB3CT83        ,5/29/2020,Original,VB14610,Image,20190205JH0090,11/4/2019,
18624,Staff,VB3CT83        ,5/29/2020,Original,VB14609,Image,20190205JH0089,11/4/2019,
18625,Staff,VB3CT83        ,5/29/2020,Original,VB14612,Image,20190205JH0125,11/4/2019,
18626,Staff,VB3CT83        ,5/29/2020,Original,VB14614,Image,20190205JH0021,11/4/2019,
18627,Staff,VB3CT83        ,5/29/2020,Original,VB14613,Image,20190205JH0084,11/4/2019,
18628,Staff,VB3CT83        ,5/29/2020,Original,VB14615,Image,20190205JH0093,11/4/2019,
18629,Staff,VB3CT83        ,5/29/2020,Original,VB14616,Image,20190205JH0088,11/4/2019,
18630,Staff,VB3CT83        ,5/29/2020,Original,VB14618,Image,20190205JH0085,11/4/2019,
18631,Staff,VB3CT83        ,5/29/2020,Original,VB14620,Image,20190205JH0111,11/4/2019,
18632,Staff,VB3CT83        ,5/29/2020,Original,VB14621,Image,20190205JH0129,11/4/2019,
18633,Staff,VB3CT83        ,5/29/2020,Original,VB14623,Image,20190205JH0013,11/4/2019,
18634,Staff,VB3CT83        ,5/29/2020,Original,VB14625,Image,20190205JH0016,11/4/2019,
18635,Staff,VB3CT83        ,5/29/2020,Original,VB14626,Image,20190205JH0014,11/4/2019,
18636,Staff,VB3CT83        ,5/29/2020,Original,VB14628,Image,20190205JH0003,11/4/2019,
18637,Staff,VB3CT83        ,5/29/2020,Original,VB14627,Image,20190205JH0112,11/4/2019,
18638,Staff,VB3CT83        ,5/29/2020,Original,VB14632,Image,20190205JH0079,11/4/2019,
18639,Staff,VB3CT83        ,5/29/2020,Original,VB14634,Image,20190205JH0108,11/4/2019,
18640,Staff,VB3CT83        ,5/29/2020,Original,VB14635,Image,20190205JH0060,11/4/2019,
18641,Staff,VB3CT83        ,5/29/2020,Original,VB14636,Image,20190205JH0011,11/4/2019,
18642,Staff,VB3CT83        ,5/29/2020,Original,VB14638,Image,20190205JH0062,11/4/2019,
18643,Staff,VB3CT83        ,5/29/2020,Original,VB14639,Image,20190205JH0075,11/4/2019,
18644,Staff,VB3CT83        ,5/29/2020,Original,VB14640,Image,20190205JH0010,11/4/2019,
18645,Staff,VB3CT83        ,5/29/2020,Original,VB14641,Image,20190205JH0059,11/4/2019,
18646,Staff,VB3CT83        ,5/29/2020,Original,VB14642,Image,20190205JH0070,11/4/2019,
18647,Staff,VB3CT83        ,5/29/2020,Original,VB14643,Image,20190205JH0061,11/4/2019,
18648,Staff,VB3CT83        ,5/29/2020,Original,VB14645,Image,20190205JH0106,11/4/2019,
18649,Staff,VB3CT83        ,5/29/2020,Original,VB14646,Image,20190205JH0127,11/4/2019,
18650,Staff,VB3CT83        ,5/29/2020,Original,VB14647,Image,20190205JH0126,11/4/2019,
18651,Staff,VB3CT83        ,5/29/2020,Original,VB14648,Image,20190205JH0107,11/4/2019,
18652,Staff,VB3CT83        ,5/29/2020,Original,VB14503,Image,20190205JH0033,11/4/2019,
18653,Staff,VB3CT83        ,5/29/2020,Original,VB14504,Image,20190205JH0073,11/4/2019,
18654,Staff,VB3CT83        ,5/29/2020,Original,VB14506,Image,20190205JH0136,11/4/2019,
18655,Staff,VB3CT83        ,5/29/2020,Original,VB14508,Image,20190205JH0100,11/4/2019,
18656,Staff,VB3CT83        ,5/29/2020,Original,VB14509,Image,20190205JH0149,11/4/2019,
18657,Staff,VB3CT83        ,5/29/2020,Original,VB14510,Image,20190205JH0142,11/4/2019,
18658,Staff,VB3CT83        ,5/29/2020,Original,VB14512,Image,20190205JH0139,11/4/2019,
18659,Staff,VB3CT83        ,5/29/2020,Original,VB14511,Image,20190205JH0074,11/4/2019,
18660,Staff,VB3CT83        ,5/29/2020,Original,VB14513,Image,20190205JH0143,11/4/2019,
18661,Staff,VB3CT83        ,5/29/2020,Original,VB14514,Image,20190205JH0083,11/4/2019,
18662,Staff,VB3CT83        ,5/29/2020,Original,VB14516,Image,20190205JH0138,11/4/2019,
18663,Staff,VB3CT83        ,5/29/2020,Original,VB14517,Image,20190205JH0095,11/4/2019,
18664,Staff,VB3CT83        ,5/29/2020,Original,VB14518,Image,20190205JH0131,11/4/2019,
18665,Staff,VB3CT83        ,5/29/2020,Original,VB14520,Image,20190205JH0155,11/4/2019,
18666,Staff,VB3CT83        ,5/29/2020,Original,VB14521,Image,20190205JH0161,11/4/2019,
18667,Staff,VB3CT83        ,5/29/2020,Original,VB14524,Image,20190205JH0160,11/4/2019,
18668,Staff,VB3CT83        ,5/29/2020,Original,VB14525,Image,20190205JH0164,11/4/2019,
18669,Staff,VB3CT83        ,5/29/2020,Original,VB14526,Image,20190205JH0173,11/4/2019,
18670,Staff,VB3CT83        ,5/29/2020,Original,VB14528,Image,20190205JH0158,11/4/2019,
18671,Staff,VB3CT83        ,5/29/2020,Original,VB14531,Image,20190205JH0159,11/4/2019,
18672,Staff,VB3CT83        ,5/29/2020,Original,VB14538,Image,20190205JH0168,11/4/2019,
18673,Staff,VB3CT83        ,5/29/2020,Original,VB14547,Image,20190205JH0174,11/4/2019,
18674,Staff,VB3CT83        ,5/29/2020,Original,VB14548,Image,20190205JH0120,11/4/2019,
18675,Staff,VB3CT83        ,5/29/2020,Original,VB14549,Image,20190205JH0119,11/4/2019,
18676,Staff,VB3CT83        ,5/29/2020,Original,VB14551,Image,20190205JH0118,11/4/2019,
18677,Staff,VB3CT83        ,5/29/2020,Original,VB14554,Image,20190205JH0105,11/4/2019,
18678,Staff,VB3CT83        ,5/29/2020,Original,VB14555,Image,20190205JH0024,11/4/2019,
18679,Staff,VB3CT83        ,5/29/2020,Original,VB14560,Image,20190205JH0026,11/4/2019,
18680,Staff,VB3CT83        ,5/29/2020,Original,VB14572,Image,20190205JH0103,11/4/2019,
18681,Staff,VB3CT83        ,5/29/2020,Original,VB14587,Image,20190205JH0130,11/4/2019,
18682,Staff,VB3CT83        ,5/29/2020,Original,VB14596,Image,20190205JH0007,11/4/2019,
18683,Staff,VB3CT83        ,5/29/2020,Original,VB14600,Image,20190205JH0008,11/4/2019,
18684,Staff,VB3CT83        ,5/29/2020,Original,VB14601,Image,20190205JH0040,11/4/2019,
18685,Staff,VB3CT83        ,5/29/2020,Original,VB14602,Image,20190205JH0005,11/4/2019,
18686,Staff,VB3CT83        ,5/29/2020,Original,VB14603,Image,20190205JH0039,11/4/2019,
18687,Staff,VB3CT83        ,5/29/2020,Original,VB14604,Image,20190205JH0086,11/4/2019,
18688,Staff,VB3CT83        ,5/29/2020,Original,VB14606,Image,20190205JH0041,11/4/2019,
18689,Staff,VB3CT83        ,5/29/2020,Original,VB14608,Image,20190205JH0091,11/4/2019,
18690,Staff,VB3CT83        ,5/29/2020,Container Download,VB1STO703,Story,,11/4/2019,
18691,Staff,VB3CT83        ,5/29/2020,Original,VB14258,Image,20190205JH0023,11/4/2019,
18692,Staff,VB3CT83        ,5/29/2020,Original,VB14257,Image,20190205JH0025,11/4/2019,
18693,Staff,VB3CT83        ,5/29/2020,Original,VB14395,Image,20190205JH0104,11/4/2019,
18694,Staff,VB3CT83        ,5/29/2020,Original,VB14420,Image,20190205JH0002,11/4/2019,
18695,Staff,VB3CT83        ,5/29/2020,Original,VB14462,Image,20190205JH0006,11/4/2019,
18696,Staff,VB3CT83        ,5/29/2020,Original,VB14470,Image,20190205JH0001,11/4/2019,
18697,Staff,VB3CT83        ,5/29/2020,Original,VB14473,Image,20190205JH0087,11/4/2019,
18698,Staff,VB3CT83        ,5/29/2020,Original,VB14475,Image,20190205JH0092,11/4/2019,
18699,Staff,VB3CT83        ,5/29/2020,Original,VB14477,Image,20190205JH0015,11/4/2019,
18700,Staff,VB3CT83        ,5/29/2020,Original,VB14483,Image,20190205JH0017,11/4/2019,
18701,Staff,VB3CT83        ,5/29/2020,Original,VB14485,Image,20190205JH0018,11/4/2019,
18702,Staff,VB3CT83        ,5/29/2020,Original,VB14484,Image,20190205JH0012,11/4/2019,
18703,Staff,VB3CT83        ,5/29/2020,Original,VB14487,Image,20190205JH0022,11/4/2019,
18704,Staff,VB3CT83        ,5/29/2020,Original,VB14488,Image,20190205JH0110,11/4/2019,
18705,Staff,VB3CT83        ,5/29/2020,Original,VB14496,Image,20190205JH0109,11/4/2019,
18706,Staff,VB3CT83        ,5/29/2020,Original,VB14499,Image,20190205JH0058,11/4/2019,
18707,Staff,VB3CT83        ,5/29/2020,Original,VB14500,Image,20190205JH0054,11/4/2019,
18708,Staff,VB3CT83        ,5/29/2020,Original,VB14501,Image,20190205JH0053,11/4/2019,
18709,Staff,VB3CT83        ,5/29/2020,Original,VB14324,Image,20190403JH0007,11/4/2019,
18710,Staff,VB3CT83        ,5/29/2020,Original,VB14325,Image,20190403JH0011,11/4/2019,
18711,Staff,VB3CT83        ,5/29/2020,Original,VB14328,Image,20190403JH0002,11/4/2019,
18712,Staff,VB3CT83        ,5/29/2020,Original,VB14334,Image,20190403JH0023,11/4/2019,
18713,Staff,VB3CT83        ,5/29/2020,Original,VB14333,Image,20190403JH0024,11/4/2019,
18714,Staff,VB3CT83        ,5/29/2020,Original,VB14339,Image,20190403JH0012,11/4/2019,
18715,Staff,VB3CT83        ,5/29/2020,Original,VB14341,Image,20190403JH0014,11/4/2019,
18716,Staff,VB3CT83        ,5/29/2020,Original,VB14344,Image,20190403JH0020,11/4/2019,
18717,Staff,VB3CT83        ,5/29/2020,Original,VB14343,Image,20190403JH0006,11/4/2019,
18718,Staff,VB3CT83        ,5/29/2020,Original,VB14351,Image,20190403JH0013,11/4/2019,
18719,Staff,VB3CT83        ,5/29/2020,Original,VB14353,Image,20190403JH0001,11/4/2019,
18720,Staff,VB3CT83        ,5/29/2020,Original,VB14357,Image,20190403JH0027,11/4/2019,
18721,Staff,VB3CT83        ,5/29/2020,Original,VB14363,Image,20190403JH0016,11/4/2019,
18722,Staff,VB3CT83        ,5/29/2020,Original,VB14373,Image,20190403JH0021,11/4/2019,
18723,Staff,VB3CT83        ,5/29/2020,Original,VB14386,Image,20190403JH0026,11/4/2019,
18724,Staff,VB3CT83        ,5/29/2020,Original,VB14413,Image,20190403JH0028,11/4/2019,
18725,Staff,VB3CT83        ,5/29/2020,Container Download,VB1STO705,Story,,11/4/2019,
18726,Staff,VB3CT83        ,5/29/2020,Original,VB14261,Image,20190403JH0018,11/4/2019,
18727,Staff,VB3CT83        ,5/29/2020,Original,VB14280,Image,20190403JH0019,11/4/2019,
18728,Staff,VB3CT83        ,5/29/2020,Original,VB14293,Image,20190403JH0004,11/4/2019,
18729,Staff,VB3CT83        ,5/29/2020,Original,VB14300,Image,20190403JH0022,11/4/2019,
18730,Staff,VB3CT83        ,5/29/2020,Original,VB14308,Image,20190403JH0003,11/4/2019,
18731,Staff,VB3CT83        ,5/29/2020,Original,VB14311,Image,20190403JH0015,11/4/2019,
18732,Staff,VB3CT83        ,5/29/2020,Original,VB14313,Image,20190403JH0017,11/4/2019,
18733,Staff,VB3CT83        ,5/29/2020,Original,VB14314,Image,20190403JH0005,11/4/2019,
18734,Staff,VB3CT83        ,5/29/2020,Original,VB14317,Image,20190403JH0010,11/4/2019,
18735,Staff,VB3CT83        ,5/29/2020,Original,VB14319,Image,20190403JH0009,11/4/2019,
18736,Staff,VB3CT83        ,5/29/2020,Original,VB14321,Image,20190403JH0008,11/4/2019,
18737,Staff,VB3CT83        ,5/29/2020,Original,VB14323,Image,20190403JH0025,11/4/2019,
18738,Staff,VB3CT83        ,5/29/2020,Original,VB14832,Image,20190206JH0066,11/4/2019,
18739,Staff,VB3CT83        ,5/29/2020,Original,VB14834,Image,20190206JH0064,11/4/2019,
18740,Staff,VB3CT83        ,5/29/2020,Original,VB14848,Image,20190206JH0070,11/4/2019,
18741,Staff,VB3CT83        ,5/29/2020,Original,VB14843,Image,20190206JH0069,11/4/2019,
18742,Staff,VB3CT83        ,5/29/2020,Original,VB14845,Image,20190206JH0072,11/4/2019,
18743,Staff,VB3CT83        ,5/29/2020,Original,VB14847,Image,20190206JH0058,11/4/2019,
18744,Staff,VB3CT83        ,5/29/2020,Original,VB14804,Image,20190206JH0013,11/4/2019,
18745,Staff,VB3CT83        ,5/29/2020,Original,VB14807,Image,20190206JH0006,11/4/2019,
18746,Staff,VB3CT83        ,5/29/2020,Original,VB14809,Image,20190206JH0056,11/4/2019,
18747,Staff,VB3CT83        ,5/29/2020,Original,VB14808,Image,20190206JH0015,11/4/2019,
18748,Staff,VB3CT83        ,5/29/2020,Original,VB14810,Image,20190206JH0045,11/4/2019,
18749,Staff,VB3CT83        ,5/29/2020,Original,VB14813,Image,20190206JH0046,11/4/2019,
18750,Staff,VB3CT83        ,5/29/2020,Original,VB14814,Image,20190206JH0037,11/4/2019,
18751,Staff,VB3CT83        ,5/29/2020,Original,VB14816,Image,20190206JH0034,11/4/2019,
18752,Staff,VB3CT83        ,5/29/2020,Original,VB14817,Image,20190206JH0052,11/4/2019,
18753,Staff,VB3CT83        ,5/29/2020,Original,VB14820,Image,20190206JH0040,11/4/2019,
18754,Staff,VB3CT83        ,5/29/2020,Original,VB14819,Image,20190206JH0047,11/4/2019,
18755,Staff,VB3CT83        ,5/29/2020,Original,VB14599,Image,20190206JH0065,11/4/2019,
18756,Staff,VB3CT83        ,5/29/2020,Original,VB14823,Image,20190206JH0061,11/4/2019,
18757,Staff,VB3CT83        ,5/29/2020,Original,VB14591,Image,20190206JH0073,11/4/2019,
18758,Staff,VB3CT83        ,5/29/2020,Original,VB14595,Image,20190206JH0063,11/4/2019,
18759,Staff,VB3CT83        ,5/29/2020,Original,VB14629,Image,20190206JH0062,11/4/2019,
18760,Staff,VB3CT83        ,5/29/2020,Original,VB14824,Image,20190206JH0035,11/4/2019,
18761,Staff,VB3CT83        ,5/29/2020,Original,VB14825,Image,20190206JH0033,11/4/2019,
18762,Staff,VB3CT83        ,5/29/2020,Original,VB14826,Image,20190206JH0032,11/4/2019,
18763,Staff,VB3CT83        ,5/29/2020,Original,VB14829,Image,20190206JH0049,11/4/2019,
18764,Staff,VB3CT83        ,5/29/2020,Original,VB14828,Image,20190206JH0048,11/4/2019,
18765,Staff,VB3CT83        ,5/29/2020,Original,VB14827,Image,20190206JH0074,11/4/2019,
18766,Staff,VB3CT83        ,5/29/2020,Original,VB14833,Image,20190206JH0055,11/4/2019,
18767,Staff,VB3CT83        ,5/29/2020,Original,VB14789,Image,20190206JH0043,11/4/2019,
18768,Staff,VB3CT83        ,5/29/2020,Original,VB14792,Image,20190206JH0018,11/4/2019,
18769,Staff,VB3CT83        ,5/29/2020,Original,VB14791,Image,20190206JH0042,11/4/2019,
18770,Staff,VB3CT83        ,5/29/2020,Original,VB14795,Image,20190206JH0010,11/4/2019,
18771,Staff,VB3CT83        ,5/29/2020,Original,VB14793,Image,20190206JH0054,11/4/2019,
18772,Staff,VB3CT83        ,5/29/2020,Original,VB14796,Image,20190206JH0044,11/4/2019,
18773,Staff,VB3CT83        ,5/29/2020,Original,VB14799,Image,20190206JH0041,11/4/2019,
18774,Staff,VB3CT83        ,5/29/2020,Original,VB14802,Image,20190206JH0002,11/4/2019,
18775,Staff,VB3CT83        ,5/29/2020,Original,VB14803,Image,20190206JH0053,11/4/2019,
18776,Staff,VB3CT83        ,5/29/2020,Original,VB14805,Image,20190206JH0038,11/4/2019,
18777,Staff,VB3CT83        ,5/29/2020,Original,VB14772,Image,20190206JH0036,11/4/2019,
18778,Staff,VB3CT83        ,5/29/2020,Original,VB14778,Image,20190206JH0039,11/4/2019,
18779,Staff,VB3CT83        ,5/29/2020,Original,VB14779,Image,20190206JH0017,11/4/2019,
18780,Staff,VB3CT83        ,5/29/2020,Original,VB14781,Image,20190206JH0016,11/4/2019,
18781,Staff,VB3CT83        ,5/29/2020,Original,VB14783,Image,20190206JH0019,11/4/2019,
18782,Staff,VB3CT83        ,5/29/2020,Original,VB14784,Image,20190206JH0012,11/4/2019,
18783,Staff,VB3CT83        ,5/29/2020,Original,VB14787,Image,20190206JH0014,11/4/2019,
18784,Staff,VB3CT83        ,5/29/2020,Original,VB14728,Image,20190206JH0030,11/4/2019,
18785,Staff,VB3CT83        ,5/29/2020,Original,VB14749,Image,20190206JH0026,11/4/2019,
18786,Staff,VB3CT83        ,5/29/2020,Original,VB14750,Image,20190206JH0025,11/4/2019,
18787,Staff,VB3CT83        ,5/29/2020,Original,VB14751,Image,20190206JH0021,11/4/2019,
18788,Staff,VB3CT83        ,5/29/2020,Original,VB14753,Image,20190206JH0023,11/4/2019,
18789,Staff,VB3CT83        ,5/29/2020,Original,VB14746,Image,20190206JH0024,11/4/2019,
18790,Staff,VB3CT83        ,5/29/2020,Original,VB14766,Image,20190206JH0028,11/4/2019,
18791,Staff,VB3CT83        ,5/29/2020,Original,VB14776,Image,20190206JH0027,11/4/2019,
18792,Staff,VB3CT83        ,5/29/2020,Original,VB14755,Image,20190206JH0004,11/4/2019,
18793,Staff,VB3CT83        ,5/29/2020,Original,VB14763,Image,20190206JH0005,11/4/2019,
18794,Staff,VB3CT83        ,5/29/2020,Original,VB14767,Image,20190206JH0011,11/4/2019,
18795,Staff,VB3CT83        ,5/29/2020,Original,VB14655,Image,20190206JH0059,11/4/2019,
18796,Staff,VB3CT83        ,5/29/2020,Original,VB14690,Image,20190206JH0060,11/4/2019,
